environment,seed,baseline,calibration,planner,t,state,previous_action,action,next_state,calibration_output,true_theta,predicted_reward,realized_reward,task_reward,energy_cost,switching_cost,failure_cost,net_reward,cumulative_task_reward,cumulative_energy_cost,cumulative_switching_cost,cumulative_failure_cost,cumulative_net_reward,planner_queries_step,planner_queries_total,cold_start_transitions,time,theta_mean,theta_var,ess,num_particles,weights_sum,expert_masses,expert_start_times,expert_mass_sum,anchor_start_time,restart_event,recent_change_probability,num_experts,inner_weight_sums,oracle_kind
Toy1,0,ps_brpc,BRPC,PS,11,0.8907092715764553,0.0005825019667883707,-0.1288799363194407,0.8969679507418122,0.8969679507418122,1.05,nan,-0.023981705592264937,-0.01979909910757665,0.0008305018992851545,0.0033521045854031334,0.0,-0.023981705592264937,-2.3475574717150542,0.013372222092788667,0.06724888306085937,0.0,-2.428178576868702,256,3072,4,13.0,1.0360175602588217,0.006218797600253453,26.57615160201914,32.0,1.0000000000000002,,,,,,,,,
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,0,0.0,0.0,0.5277126572533554,0.5418936911527731,0.5418936911527731,0.85,nan,-0.06962016215634934,-0.0,0.013924032431269866,0.05569612972507947,0.0,-0.06962016215634934,0.0,0.013924032431269866,0.05569612972507947,0.0,-0.06962016215634934,256,256,4,,,,,,,[1.0],[0],1.0,0.0,0.0,1.0,1.0,[1.0000000000000002],
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,1,0.5418936911527731,0.5277126572533554,0.21960661946798027,0.7783318982449114,0.7783318982449114,0.8681818181818182,nan,-0.3150459919808453,-0.29364877251117705,0.0024113533657077147,0.018985866103960598,0.0,-0.3150459919808453,-0.29364877251117705,0.016335385796977582,0.07468199582904007,0.0,-0.3846661541371946,256,512,4,,,,,,,"[0.8615489797646401, 0.13845102023535985]","[0, 1]",0.9999999999999999,0.0,0.0,0.13845102023535985,2.0,"[1.0000000000000002, 0.9999999999999999]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,2,0.7783318982449114,0.21960661946798027,0.03856541304502546,0.7632554301241065,0.7632554301241065,0.8863636363636364,nan,-0.6124300920643097,-0.6058005438255272,7.4364554166671e-05,0.006555183684615786,0.0,-0.6124300920643097,-0.8994493163367042,0.016409750351144253,0.08123717951365586,0.0,-0.9970962462015043,256,768,4,,,,,,,"[0.7817718697756812, 0.12231519270208764, 0.09591293752223105]","[0, 1, 2]",1.0,0.0,0.0,0.09591293752223105,3.0,"[0.9999999999999998, 1.0000000000000002, 1.0]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,3,0.7632554301241065,0.03856541304502546,0.011338520196717487,0.8052469604364525,0.8052469604364525,0.9045454545454545,nan,-0.582713540454782,-0.5825588516139347,6.428102012568518e-06,0.0001482607388346488,0.0,-0.582713540454782,-1.482008167950639,0.01641617845315682,0.0813854402524905,0.0,-1.5798097866562864,256,1024,4,,,,,,,"[0.7570678584789461, 0.10740241555184527, 0.06211298825746429, 0.07341673771174433]","[0, 1, 2, 3]",0.9999999999999999,0.0,0.0,0.07341673771174433,4.0,"[1.0000000000000004, 0.9999999999999997, 0.9999999999999999, 1.0000000000000002]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,4,0.8052469604364525,0.011338520196717487,-0.036447016345861775,0.7560412916445973,0.7560412916445973,0.9227272727272727,nan,-0.6489457780427039,-0.6484226672921457,6.641925002577577e-05,0.0004566915005324356,0.0,-0.6489457780427039,-2.1304308352427848,0.016482597703182597,0.08184213175302293,0.0,-2.2287555646989903,256,1280,4,,,,,,,"[0.7788051253958138, 0.11022859146820048, 0.06533406038629248, 0.045632222749693314]","[0, 1, 2, 4]",1.0000000000000002,0.0,0.0,0.045632222749693314,4.0,"[1.0, 1.0, 1.0, 1.0]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,5,0.7560412916445973,-0.036447016345861775,-0.029394941928123437,0.7433725674511293,0.7433725674511293,0.9409090909090909,nan,-0.5716515841528976,-0.5715984346716311,4.320313054788746e-05,9.946350718663906e-06,0.0,-0.5716515841528976,-2.7020292699144157,0.016525800833730484,0.0818520781037416,0.0,-2.800407148851888,256,1536,4,,,,,,,"[0.7757097965480241, 0.10734474062202595, 0.0647102237576923, 0.05223523907225776]","[0, 1, 2, 5]",1.0,0.0,0.0,0.05223523907225776,4.0,"[1.0000000000000002, 1.0, 1.0000000000000004, 0.9999999999999997]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,6,0.7433725674511293,-0.029394941928123437,0.019477535197219183,0.8030207823411725,0.8030207823411725,0.9590909090909091,nan,-0.0005405953851312035,-4.392286218983025e-05,1.8968718867945604e-05,0.00047770380407342764,0.0,-0.0005405953851312035,-2.7020731927766057,0.01654476955259843,0.08232978190781502,0.0,-2.8009477442370194,256,1792,4,,,,,,,"[0.7687411741440904, 0.09897759310367715, 0.0733387026445209, 0.05894253010771143]","[0, 1, 6, 2]",0.9999999999999999,0.0,0.0,0.0733387026445209,4.0,"[1.0000000000000002, 1.0, 1.0000000000000002, 1.0000000000000002]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,7,0.8030207823411725,0.019477535197219183,-0.016016673249217073,0.843242291056898,0.843242291056898,0.9772727272727273,nan,-0.0030759978178164092,-0.0028112033600699864,1.282669109860929e-05,0.0002519677666478134,0.0,-0.0030759978178164092,-2.7048843961366758,0.01655759624369704,0.08258174967446283,0.0,-2.8040237420548357,256,2048,4,,,,,,,"[0.7617805179242926, 0.09139322067177572, 0.08477377652000688, 0.06205248488392482]","[0, 1, 6, 7]",0.9999999999999999,0.0,0.0,0.06205248488392482,4.0,"[1.0, 1.0, 0.9999999999999999, 0.9999999999999998]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,8,0.843242291056898,-0.016016673249217073,-0.08695380751435419,0.789979482640098,0.789979482640098,0.9954545454545455,nan,-0.01007858847715146,-0.008694124841539273,0.000378048232062168,0.0010064154035500181,0.0,-0.01007858847715146,-2.713578520978215,0.016935644475759206,0.08358816507801285,0.0,-2.814102330531987,256,2304,4,,,,,,,"[0.7818465981119568, 0.09156154824906503, 0.07988619943811069, 0.046705654200867384]","[0, 1, 6, 8]",0.9999999999999999,0.0,0.0,0.046705654200867384,4.0,"[1.0, 1.0, 1.0, 1.0]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,9,0.789979482640098,-0.08695380751435419,-0.0702422162681867,0.779266437234128,0.779266437234128,1.0136363636363637,nan,-0.0019009129358790284,-0.0015983590321698962,0.0002466984473133356,5.5855456395796365e-05,0.0,-0.0019009129358790284,-2.7151768800103846,0.017182342923072542,0.08364402053440864,0.0,-2.816003243467866,256,2560,4,,,,,,,"[0.7733718121600793, 0.09593362372352586, 0.08085244320349848, 0.04984212091289635]","[0, 6, 1, 9]",1.0,0.0,0.0,0.04984212091289635,4.0,"[1.0, 1.0000000000000002, 1.0, 0.9999999999999999]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,10,0.779266437234128,-0.0702422162681867,-0.0460417339064942,0.8324230169853476,0.8324230169853476,1.0318181818181817,nan,-0.0010796490807426944,-0.0008565243483791555,0.0001059920630558209,0.00011713266930771802,0.0,-0.0010796490807426944,-2.7160334043587637,0.017288334986128362,0.08376115320371635,0.0,-2.817082892548609,256,2816,4,,,,,,,"[0.7205499829753149, 0.12864414916311862, 0.0847646477818143, 0.06604122007975223]","[0, 6, 10, 9]",1.0,0.0,0.0,0.0847646477818143,4.0,"[0.9999999999999998, 1.0, 1.0000000000000002, 0.9999999999999998]",
Toy1,0,ce_bbrpc,BOCPD-BRPC,CE,11,0.8324230169853476,-0.0460417339064942,-0.13345071234146774,0.8300421936051842,0.8300421936051842,1.05,nan,-0.009212074262398291,-0.006793553728966898,0.0008904546312222585,0.0015280659022091341,0.0,-0.009212074262398291,-2.7228269580877305,0.01817878961735062,0.08528921910592549,0.0,-2.826294966811007,256,3072,4,,,,,,,"[0.5997155322911577, 0.1631176197353428, 0.13166453694079278, 0.10550231103270657]","[0, 6, 10, 11]",0.9999999999999999,0.0,0.0,0.10550231103270657,4.0,"[1.0, 0.9999999999999999, 1.0000000000000004, 1.0]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,0,0.0,0.0,0.6350888612082961,0.6530156114978775,0.6530156114978775,0.85,nan,-0.1008344654077126,-0.0,0.02016689308154252,0.08066757232617008,0.0,-0.1008344654077126,0.0,0.02016689308154252,0.08066757232617008,0.0,-0.1008344654077126,256,256,4,,,,,,,[1.0],[0],1.0,0.0,0.0,1.0,1.0,[1.0000000000000002],
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,1,0.6530156114978775,0.6350888612082961,0.188322560024709,0.8486324889540107,0.8486324889540107,0.8681818181818182,nan,-0.4681226837653126,-0.4264293888599468,0.0017732693307130067,0.03992002557465273,0.0,-0.4681226837653126,-0.4264293888599468,0.021940162412255527,0.12058759790082282,0.0,-0.5689571491730252,256,512,4,,,,,,,"[0.8721320595839344, 0.12786794041606556]","[0, 1]",0.9999999999999999,0.0,0.0,0.12786794041606556,2.0,"[0.9999999999999999, 1.0]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,2,0.8486324889540107,0.188322560024709,0.06947332541753573,0.8581904448766695,0.8581904448766695,0.8863636363636364,nan,-0.7232434565688498,-0.720177101308279,0.0002413271472285408,0.002825028113342183,0.0,-0.7232434565688498,-1.1466064901682258,0.02218148955948407,0.123412626014165,0.0,-1.2922006057418751,256,768,4,,,,,,,"[0.8263458289416253, 0.11453680688742078, 0.0591173641709539]","[0, 1, 2]",1.0,0.0,0.0,0.0591173641709539,3.0,"[1.0000000000000002, 1.0000000000000004, 0.9999999999999997]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,3,0.8581904448766695,0.06947332541753573,-0.09822851402354346,0.7834676525451789,0.7834676525451789,0.9045454545454545,nan,-0.7425980631163639,-0.736490839677616,0.00048244204836367377,0.005624781390384301,0.0,-0.7425980631163639,-1.8830973298458418,0.022663931607847743,0.1290374074045493,0.0,-2.034798668858239,256,1024,4,,,,,,,"[0.7623142649454984, 0.11285333785644437, 0.03420311579922374, 0.09062928139883356]","[0, 1, 2, 3]",1.0,0.0,0.0,0.09062928139883356,4.0,"[0.9999999999999998, 1.0000000000000004, 0.9999999999999997, 0.9999999999999998]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,4,0.7834676525451789,-0.09822851402354346,-0.0006438078360835632,0.7712522916586089,0.7712522916586089,0.9227272727272727,nan,-0.6157261382854182,-0.6138215625846531,2.072442649013001e-08,0.001904554976338575,0.0,-0.6157261382854182,-2.496918892430495,0.022663952332274234,0.13094196238088787,0.0,-2.650524807143657,256,1280,4,,,,,,,"[0.7800694606776629, 0.11302922438664177, 0.06983730742845544, 0.03706400750723988]","[0, 1, 3, 4]",1.0,0.0,0.0,0.03706400750723988,4.0,"[0.9999999999999999, 1.0, 1.0, 0.9999999999999999]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,5,0.7712522916586089,-0.0006438078360835632,-0.020673493942242487,0.7668378707609753,0.7668378707609753,0.9409090909090909,nan,-0.5949317047213472,-0.5948300973886559,2.136966758899684e-05,8.023766510225117e-05,0.0,-0.5949317047213472,-3.0917489898191506,0.022685321999863232,0.13102220004599013,0.0,-3.2454565118650045,256,1536,4,,,,,,,"[0.7665619257540173, 0.11909847161798162, 0.07380449233465983, 0.04053511029334133]","[0, 1, 3, 5]",1.0,0.0,0.0,0.04053511029334133,4.0,"[1.0000000000000002, 1.0, 1.0, 1.0]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,6,0.7668378707609753,-0.020673493942242487,0.011929927737865165,0.8186376178604832,0.8186376178604832,0.9590909090909091,nan,-0.0005032266716050245,-0.00028351389176330745,7.116158791534233e-06,0.00021259662105018275,0.0,-0.0005032266716050245,-3.092032503710914,0.022692438158654765,0.13123479666704033,0.0,-3.2459597385366097,256,1792,4,,,,,,,"[0.7446544625776087, 0.11286809459450828, 0.07830290895766016, 0.06417453387022291]","[0, 1, 3, 6]",1.0,0.0,0.0,0.06417453387022291,4.0,"[0.9999999999999998, 0.9999999999999998, 1.0, 1.0]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,7,0.8186376178604832,0.011929927737865165,-0.0768241991852885,0.7978887313741215,0.7978887313741215,0.9772727272727273,nan,-0.006581679473763016,-0.004711122585561718,0.00029509787902304416,0.0015754590091782543,0.0,-0.006581679473763016,-3.0967436262964756,0.022987536037677808,0.13281025567621857,0.0,-3.252541418010373,256,2048,4,,,,,,,"[0.7311435293384279, 0.11799083624274538, 0.08207131464315523, 0.06879431977567162]","[0, 1, 3, 7]",1.0,0.0,0.0,0.06879431977567162,4.0,"[1.0, 1.0000000000000002, 1.0, 0.9999999999999998]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,8,0.7978887313741215,-0.0768241991852885,-0.07934244391056529,0.7514680102960634,0.7514680102960634,0.9954545454545455,nan,-0.0026093600742071086,-0.0022933305926227717,0.00031476117028505997,1.2683112992768711e-06,0.0,-0.0026093600742071086,-3.0990369568890985,0.02330229720796287,0.13281152398751786,0.0,-3.25515077808458,256,2304,4,,,,,,,"[0.757269458170187, 0.11564127182671181, 0.0842878618734789, 0.04280140812962231]","[0, 1, 3, 8]",1.0,0.0,0.0,0.04280140812962231,4.0,"[1.0, 0.9999999999999998, 0.9999999999999999, 1.0000000000000004]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,9,0.7514680102960634,-0.07934244391056529,-0.06308288202544018,0.7463843318681438,0.7463843318681438,1.0136363636363637,nan,-0.00025400222500037085,-2.155054229348034e-06,0.0001989725002317802,5.287467053924261e-05,0.0,-0.00025400222500037085,-3.099039111943328,0.02350126970819465,0.1328643986580571,0.0,-3.25540478030958,256,2560,4,,,,,,,"[0.7445883936134178, 0.11509148993038867, 0.08205820967793105, 0.058261906778262415]","[0, 1, 3, 9]",0.9999999999999999,0.0,0.0,0.058261906778262415,4.0,"[1.0, 1.0, 0.9999999999999999, 1.0]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,10,0.7463843318681438,-0.06308288202544018,-0.027041462763821064,0.8166286289357186,0.8166286289357186,1.0318181818181817,nan,-0.0003094318719384386,-1.3073056039720568e-05,3.656203542035606e-05,0.00025979678047836197,0.0,-0.0003094318719384386,-3.0990521849993677,0.023537831743615005,0.13312419543853546,0.0,-3.2557142121815184,256,2816,4,,,,,,,"[0.710508475850975, 0.1251214812992809, 0.08672182231504083, 0.07764822053470317]","[0, 1, 3, 10]",0.9999999999999999,0.0,0.0,0.07764822053470317,4.0,"[1.0, 1.0, 1.0, 0.9999999999999999]",
Toy1,0,ps_bbrpc,BOCPD-BRPC,PS,11,0.8166286289357186,-0.027041462763821064,-0.10458251784481602,0.842184993195483,0.842184993195483,1.05,nan,-0.006188772390406525,-0.0044393741938536825,0.0005468751519380631,0.001202523044614779,0.0,-0.006188772390406525,-3.1034915591932215,0.024084706895553067,0.13432671848315023,0.0,-3.261902984571925,256,3072,4,,,,,,,"[0.6058301806694656, 0.14653772174305152, 0.14311658495625262, 0.10451551263123031]","[0, 1, 10, 11]",1.0,0.0,0.0,0.10451551263123031,4.0,"[1.0000000000000002, 1.0000000000000002, 1.0000000000000004, 0.9999999999999998]",
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,0,0.0,0.0,0.5207675607389501,0.5347301407491458,0.5347301407491458,0.85,-0.1166833637583196,-0.06779971307949903,-0.0,0.013559942615899807,0.05423977046359923,0.0,-0.06779971307949903,0.0,0.013559942615899807,0.05423977046359923,0.0,-0.06779971307949903,256,256,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,1,0.5347301407491458,0.5207675607389501,0.21198659690389401,0.7639666222806496,0.7639666222806496,0.8681818181818182,-0.021402201507040024,-0.30725237601432726,-0.2859363234256013,0.0022469158633447025,0.019069136725381255,0.0,-0.30725237601432726,-0.2859363234256013,0.01580685847924451,0.07330890718898048,0.0,-0.37505208909382626,256,512,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,2,0.7639666222806496,0.21198659690389401,0.030127398944446184,0.7416825232710856,0.7416825232710856,0.8863636363636364,-0.007566698164589804,-0.5903049365437534,-0.5836449999589047,4.538300835789085e-05,0.006614553576490727,0.0,-0.5903049365437534,-0.869581323384506,0.0158522414876024,0.0799234607654712,0.0,-0.9653570256375796,256,768,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,3,0.7416825232710856,0.030127398944446184,0.010304506402708247,0.7840802749324036,0.7840802749324036,0.9045454545454545,-9.519467649655387e-05,-0.550176863882119,-0.5500929653257645,5.3091426101727624e-06,7.858941374425792e-05,0.0,-0.550176863882119,-1.4196742887102705,0.01585755063021257,0.08000205017921545,0.0,-1.5155338895196986,256,1024,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,4,0.7840802749324036,0.010304506402708247,-0.03170162952810164,0.740745277612732,0.740745277612732,0.9227272727272727,-0.0006311352322608001,-0.6151850302949781,-0.6147818775380737,5.02496657368503e-05,0.0003529030911675355,0.0,-0.6151850302949781,-2.034456166248344,0.01590780029594942,0.08035495327038299,0.0,-2.1307189198146768,256,1280,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,5,0.740745277612732,-0.03170162952810164,-0.03522506490158133,0.7226940990930836,0.7226940990930836,0.9409090909090909,-0.00032529959495631705,-0.5487680894847956,-0.5487035663055634,6.204025986603084e-05,2.4829193662175927e-06,0.0,-0.5487680894847956,-2.5831597325539075,0.01596984055581545,0.0803574361897492,0.0,-2.6794870092994723,256,1536,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,6,0.7226940990930836,-0.03522506490158133,-0.05483833407113785,0.7081350329396628,0.7081350329396628,0.9590909090909091,-0.001844708189403917,-0.0009729104340267204,-0.0007456122243383392,0.00015036214418488592,7.693606550349524e-05,0.0,-0.0009729104340267204,-2.583905344778246,0.01612020270000034,0.0804343722552527,0.0,-2.680459919733499,256,1792,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,7,0.7081350329396628,-0.05483833407113785,-0.0550635541277642,0.7086825148765802,0.7086825148765802,0.9772727272727273,-0.0019162820675464125,-0.0019042853614369573,-0.001752675466963115,0.0001515997496590609,1.0144814781355673e-08,0.0,-0.0019042853614369573,-2.585658020245209,0.0162718024496594,0.08043438240006748,0.0,-2.682364205094936,256,2048,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,8,0.7086825148765802,-0.0550635541277642,-0.03491049926318925,0.7046929136146609,0.7046929136146609,0.9954545454545455,-0.0002120892387975869,-0.0018493008489391884,-0.0017071345769240178,6.093714794025688e-05,8.122912407491362e-05,0.0,-0.0018493008489391884,-2.587365154822133,0.016332739597599656,0.0805156115241424,0.0,-2.684213505943875,256,2304,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,9,0.7046929136146609,-0.03491049926318925,-0.05709803351892086,0.7035127182265367,0.7035127182265367,1.0136363636363637,-0.0007412687100032854,-0.002314198683584822,-0.0020527320767285786,0.00016300927158639049,9.845733526985268e-05,0.0,-0.002314198683584822,-2.5894178868988615,0.016495748869186047,0.08061406885941225,0.0,-2.68652770462746,256,2560,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,10,0.7035127182265367,-0.05709803351892086,-0.04574386715904982,0.752291907095168,0.752291907095168,1.0318181818181817,-0.00013148891456208104,-0.002291475854564137,-0.0021610673666853718,0.00010462506913323985,2.5783418745525417e-05,0.0,-0.002291475854564137,-2.5915789542655467,0.01660037393831929,0.08063985227815777,0.0,-2.688819180482024,256,2816,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_current,true_current_dynamics,CEM-MPC oracle,11,0.752291907095168,-0.04574386715904982,-0.11059500305611429,0.7669360655263078,0.7669360655263078,1.05,-0.00145471996158829,-0.0014579495386098829,-5.2528381328815205e-06,0.0006115627350490965,0.0008411339654279048,0.0,-0.0014579495386098829,-2.5915842071036796,0.017211936673368386,0.08148098624358567,0.0,-2.690277130020634,256,3072,4,,,,,,,,,,,,,,,oracle_current
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,0,0.0,0.0,-0.025279852354259485,-0.01947241004165523,-0.01947241004165523,0.85,-0.6012483450969863,-0.00015976773376328972,-0.0,3.195354675265794e-05,0.00012781418701063177,0.0,-0.00015976773376328972,0.0,3.195354675265794e-05,0.00012781418701063177,0.0,-0.00015976773376328972,256,256,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,1,-0.01947241004165523,-0.025279852354259485,0.016351491302622537,0.019588175100547618,0.019588175100547618,0.8681818181818182,-0.5683635355971951,-0.0007391770711568247,-0.0003791747528303554,1.3368563390987025e-05,0.00034663375493548224,0.0,-0.0007391770711568247,-0.0003791747528303554,4.532211014364497e-05,0.000474447941946114,0.0,-0.0008989448049201144,256,512,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,2,0.019588175100547618,0.016351491302622537,0.0027922019253426994,-0.015142771320830924,-0.015142771320830924,0.8863636363636364,-0.5281486724885314,-0.0004208572890326708,-0.0003836966037697137,3.8981957959437386e-07,3.677086568336277e-05,0.0,-0.0004208572890326708,-0.0007628713566000692,4.5711929723239344e-05,0.0005112188076294768,0.0,-0.0013198020939527853,256,768,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,3,-0.015142771320830924,0.0027922019253426994,0.007125226820507598,0.021726626804323856,0.021726626804323856,0.9045454545454545,-0.5760761787349087,-0.0002355969870855873,-0.0002293035232749795,2.5384428621840407e-06,3.755020948423756e-06,0.0,-0.0002355969870855873,-0.0009921748798750487,4.8250372585423384e-05,0.0005149738285779006,0.0,-0.0015553990810383727,256,1024,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,4,0.021726626804323856,0.007125226820507598,-0.05034181704036829,-0.051249831848868416,-0.051249831848868416,0.9227272727272727,-0.6043546344452034,-0.0012592534654622262,-0.00047204631229436387,0.00012671492714629577,0.0006604922260215666,0.0,-0.0012592534654622262,-0.0014642211921694125,0.00017496529973171914,0.0011754660545994673,0.0,-0.002814652546500599,256,1280,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,5,-0.051249831848868416,-0.05034181704036829,0.16683878821552425,0.10012370676555812,0.10012370676555812,0.9409090909090909,-0.4187871590205095,-0.013451787387061681,-0.0026265452645372876,0.0013917590626612278,0.009433483059863166,0.0,-0.013451787387061681,-0.0040907664567067,0.0015667243623929468,0.010608949114462633,0.0,-0.01626643993356228,256,1536,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,6,0.10012370676555812,0.16683878821552425,0.46784752662642076,0.5846028183852668,0.5846028183852668,0.9590909090909091,-0.055879134565602465,-0.45140451403660514,-0.4223391965081382,0.010944065408522975,0.018121252119943903,0.0,-0.45140451403660514,-0.4264299629648449,0.012510789770915923,0.028730201234406536,0.0,-0.46767095397016745,256,1792,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,7,0.5846028183852668,0.46784752662642076,0.12371832753475775,0.7621058091608746,0.7621058091608746,0.9772727272727273,-0.024580601275851332,-0.051806520047990794,-0.027356227686097023,0.0007653112283998799,0.02368498113349389,0.0,-0.051806520047990794,-0.45378619065094195,0.013276100999315803,0.05241518236790042,0.0,-0.5194774740181582,256,2048,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,8,0.7621058091608746,0.12371832753475775,-0.07558405761478783,0.7186954594255116,0.7186954594255116,0.9954545454545455,-0.008261751442666419,-0.008376486248974854,-0.00014655061543951439,0.0002856474882757783,0.00794428814525956,0.0,-0.008376486248974854,-0.45393274126638145,0.01356174848759158,0.060359470513159985,0.0,-0.527853960267133,256,2304,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,9,0.7186954594255116,-0.07558405761478783,-0.05925253503675072,0.7160087973481508,0.7160087973481508,1.0136363636363637,-0.0003174030998437143,-0.001208861131937246,-0.0009799742605797902,0.0001755431454140686,5.334372594338716e-05,0.0,-0.001208861131937246,-0.4549127155269612,0.013737291633005648,0.06041281423910337,0.0,-0.5290628213990703,256,2560,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,10,0.7160087973481508,-0.05925253503675072,-0.08616208916697798,0.7250249062949893,0.7250249062949893,1.0318181818181817,-0.0012039052695152058,-0.0016714219588975187,-0.001155401857719079,0.0003711952804809133,0.0001448248206975262,0.0,-0.0016714219588975187,-0.4560681173846803,0.014108486913486562,0.0605576390598009,0.0,-0.5307342433579678,256,2816,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,0,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,11,0.7250249062949893,-0.08616208916697798,-0.0820098846431391,0.7662343678697006,0.7662343678697006,1.05,-0.00034024865124700367,-0.0009634845250146729,-0.0006237553055740661,0.0003362810589590492,3.448160481557615e-06,0.0,-0.0009634845250146729,-0.45669187269025435,0.01444476797244561,0.06056108722028245,0.0,-0.5316977278829825,256,3072,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,1,ce_brpc,BRPC,CE,0,0.0,0.0,0.5379653960007553,0.5199449618365867,0.5199449618365867,0.85,nan,-0.07235169182356238,-0.0,0.014470338364712475,0.0578813534588499,0.0,-0.07235169182356238,0.0,0.014470338364712475,0.0578813534588499,0.0,-0.07235169182356238,256,256,4,2.0,0.8959585240467849,0.03140150283463833,28.51797225361336,32.0,0.9999999999999999,,,,,,,,,
Toy1,1,ce_brpc,BRPC,CE,1,0.5199449618365867,0.5379653960007553,0.28282467885832224,0.797174973159587,0.797174973159587,0.8681818181818182,nan,-0.2873616103966062,-0.27034276333924956,0.003999489948565656,0.013019357108791011,0.0,-0.2873616103966062,-0.27034276333924956,0.01846982831327813,0.07090071056764091,0.0,-0.35971330222016856,256,512,4,3.0,0.9082448026580855,0.027213615938270035,26.73604353768388,32.0,0.9999999999999997,,,,,,,,,
Toy1,1,ce_brpc,BRPC,CE,2,0.797174973159587,0.28282467885832224,0.0461269932957471,0.8640085155958936,0.8640085155958936,0.8863636363636364,nan,-0.6467994816776494,-0.6354879378319882,0.00010638497552529489,0.011205158870135939,0.0,-0.6467994816776494,-0.9058307011712378,0.018576213288803423,0.08210586943777685,0.0,-1.006512783897818,256,768,4,4.0,0.9410482146336625,0.022029430161793175,22.175401065630282,32.0,1.0,,,,,,,,,
